date,school,party_s,party_rv,party_kf,party_nb,party_sf,party_vegan,party_la,party_kd,party_df,party_v,party_el,party_alt,blank,invalid,not_voted,valid,electorate,municipality,zip_code,region
2019-01-31,Friskolen Østerlars,8,0,2,0,0,,0,2,3,2,10,11,1,0,7,38,46,Bornholms Regionskommune,3760,Region Hovedstaden
2019-01-31,Frydenhøjskolen,15,19,1,0,14,,13,0,1,8,5,0,2,3,34,76,115,Hvidovre Kommune,2650,Region Hovedstaden
2019-01-31,Frøstruphave Efterskole,5,2,12,2,0,,2,18,0,6,0,0,0,1,11,47,59,Varde Kommune,6830,Region Syddanmark
"2019-01-31,""Funder-Kragelund Skole, Silkeborg"",30,2,6,3,4,,3,3,16,7,1,0,2,1,8,75,86,Silkeborg Kommune,8600,Region Midtjylland"
2019-01-31,Fællesskolen Favrdal-Fjelstrup,82,32,25,11,22,,19,8,23,34,28,10,48,8,53,294,403,Haderslev Kommune,6100,Region Syddanmark
2019-01-31,Gadstrup Skole,16,4,3,0,3,,7,1,4,13,3,5,7,4,9,59,79,Roskilde Kommune,4621,Region Sjælland
2019-01-31,Gammelgaardsskolen,24,38,2,0,12,,2,0,0,3,4,7,0,0,9,92,101,Aarhus Kommune,8230,Region Midtjylland
2019-01-31,Gandrup Skole,30,2,3,0,1,,1,0,20,4,0,0,5,3,12,61,81,Aalborg Kommune,9362,Region Nordjylland
2019-01-31,Gåsetårnskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Vordingborg Kommune,4760,Region Sjælland
"2019-01-31,""Gåsetårnskolen, Iselinge"",103,17,21,1,7,,10,12,28,8,15,7,4,5,39,229,277,Vordingborg Kommune,4760,Region Sjælland"
2019-01-31,Gedved Skole,24,5,6,0,1,,1,0,6,10,1,2,0,2,6,56,64,Horsens Kommune,8751,Region Midtjylland
2019-01-31,Gentofte Kommunes Ungdomsskole,2,1,2,0,0,,0,0,0,0,1,0,0,0,4,6,10,Gentofte Kommune,2900,Region Hovedstaden
2019-01-31,Gentofte Skole,13,23,7,10,2,,10,2,9,11,2,3,5,0,21,92,118,Gentofte Kommune,2820,Region Hovedstaden
2019-01-31,Giersings Realskole,14,12,45,6,8,,5,0,0,36,2,6,85,0,6,134,225,Odense Kommune,5000,Region Syddanmark
2019-01-31,Gilbjergskolen,52,21,20,6,9,,39,2,14,22,6,18,7,2,37,209,255,Gribskov Kommune,3250,Region Hovedstaden
2019-01-31,Gildbroskolen,35,2,3,2,7,,3,1,13,8,5,1,2,1,13,80,96,Ishøj Kommune,2635,Region Hovedstaden
2019-01-31,Gistrup Skole,31,13,7,0,9,,12,4,4,22,14,9,15,7,11,125,158,Aalborg Kommune,9260,Region Nordjylland
2019-01-31,Gjellerupskolen,4,5,18,0,7,,3,0,0,40,2,0,3,0,13,79,95,Herning Kommune,7400,Region Midtjylland
2019-01-31,Gl Hasseris Skole,31,11,9,1,8,,16,2,3,26,3,9,0,4,2,119,125,Aalborg Kommune,9000,Region Nordjylland
2019-01-31,Gl Lindholm Skole,14,1,4,4,0,,6,0,4,0,2,5,0,1,6,40,47,Aalborg Kommune,9400,Region Nordjylland
2019-01-31,Gladsaxe Privatskole,6,4,12,0,0,,1,1,0,2,0,0,3,0,6,26,35,Gladsaxe Kommune,2800,Region Hovedstaden
2019-01-31,Gladsaxe Skole,42,13,17,0,5,,15,0,1,4,2,2,8,0,12,101,121,Gladsaxe Kommune,2860,Region Hovedstaden
2019-01-31,Glamsbjergskolen,43,15,2,1,3,,7,2,7,10,3,15,1,4,17,108,130,Assens Kommune,5620,Region Syddanmark
"2019-01-31,""Glostrup skole, Nordvang"",32,1,23,0,1,,3,0,12,8,3,4,1,2,2,87,92,Glostrup Kommune,2600,Region Hovedstaden"
"2019-01-31,""Glostrup Skole, Skovvang"",8,10,8,2,9,,19,1,5,23,2,1,3,0,11,88,102,Glostrup Kommune,2600,Region Hovedstaden"
"2019-01-31,""Glostrup skole, Søndervang"",23,11,6,1,7,,10,1,9,2,6,3,3,1,7,79,90,Glostrup Kommune,2600,Region Hovedstaden"
"2019-01-31,""Glostrup Skole, Vestervang"",12,5,2,0,6,,11,0,5,1,9,0,2,0,8,51,61,Glostrup Kommune,2600,Region Hovedstaden"
2019-01-31,Gludsted Friskole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Ikast-Brande Kommune,7361,Region Midtjylland
2019-01-31,Godhavn-Uddannelses- og Erhvervscenter.,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Gribskov Kommune,3220,Region Hovedstaden
2019-01-31,Gram Skole,1,1,0,0,0,,4,0,3,11,1,0,2,0,4,21,27,Haderslev Kommune,6510,Region Syddanmark
2019-01-31,Gredstedbro Skole Vadehav,6,3,4,0,2,,3,0,3,9,1,0,0,0,9,31,40,Esbjerg Kommune,6771,Region Syddanmark
2019-01-31,Gregers Krabbe Friskolen,2,5,6,0,2,,0,0,2,1,0,0,2,0,0,18,20,Rebild Kommune,9520,Region Nordjylland
2019-01-31,Grejs Friskole,6,11,1,0,4,,0,0,0,5,0,0,0,0,7,27,34,Vejle Kommune,7100,Region Syddanmark
2019-01-31,Gribskov Efterskole,14,9,3,1,6,,11,0,4,11,7,22,0,1,0,88,89,Gribskov Kommune,3210,Region Hovedstaden
2019-01-31,Gribskov Skole,3,4,1,0,0,,1,0,0,1,1,4,0,0,4,15,19,Gribskov Kommune,3200,Region Hovedstaden
2019-01-31,Grindsted Vestre Skole,22,3,2,1,2,,9,0,11,7,1,0,3,2,3,58,66,Billund Kommune,7200,Region Syddanmark
2019-01-31,Grænseegnens Friskole,5,2,3,0,0,,0,4,2,0,0,0,0,0,1,16,17,Aabenraa Kommune,6340,Region Syddanmark
2019-01-31,Grøndalsvængets Skole,26,0,10,1,0,,4,2,3,5,10,1,1,3,10,62,76,Københavns Kommune,2400,Region Hovedstaden
2019-01-31,Grønhøjskolen,3,25,11,0,0,,1,2,8,21,0,1,0,0,8,72,80,Randers Kommune,8983,Region Midtjylland
2019-01-31,Grønnemose Skole,44,6,4,0,3,,3,1,1,29,4,18,1,2,9,113,125,Gladsaxe Kommune,2860,Region Hovedstaden
2019-01-31,Grønnevang skole,34,16,10,1,8,,8,0,10,6,7,6,6,8,10,106,130,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Grønvangskolen,15,24,49,4,3,,50,0,5,32,7,1,4,3,32,190,229,Vejen Kommune,6600,Region Syddanmark
2019-01-31,Gudenåskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Skanderborg Kommune,8680,Region Midtjylland
2019-01-31,Gudumholm Skole,17,4,2,0,2,,0,0,6,8,1,0,0,0,5,40,45,Aalborg Kommune,9280,Region Nordjylland
2019-01-31,Gug Skole,36,11,12,2,11,,10,0,1,45,9,3,2,0,8,140,150,Aalborg Kommune,9210,Region Nordjylland
2019-01-31,Gungehusskolen,13,21,11,3,0,,15,1,7,3,2,2,8,1,23,78,110,Hvidovre Kommune,2650,Region Hovedstaden
2019-01-31,Gymnastikefterskolen Stevns,26,22,17,3,2,,12,1,6,60,3,11,3,0,7,163,173,Stevns Kommune,4660,Region Sjælland
2019-01-31,Gyvelhøjskolen,52,6,5,0,7,,13,0,8,13,0,2,1,0,20,106,127,Skanderborg Kommune,8464,Region Midtjylland
2019-01-31,Gørding Skole Fortuna,5,4,13,0,1,,1,0,20,14,3,1,7,0,1,62,70,Esbjerg Kommune,6690,Region Syddanmark
2019-01-31,Gørlev Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Kalundborg Kommune,4281,Region Sjælland
2019-01-31,Haahrs Skole,58,4,3,1,21,,12,0,4,18,5,8,1,0,1,134,136,Svendborg Kommune,5700,Region Syddanmark
2019-01-31,Hadbjerg Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Favrskov Kommune,8370,Region Midtjylland
2019-01-31,Haderup Skole,4,8,1,0,3,,3,2,2,9,0,1,0,0,5,33,38,Herning Kommune,7540,Region Midtjylland
2019-01-31,Hadsund Skole,13,18,18,0,2,,6,1,19,23,4,3,2,1,25,107,135,Mariagerfjord Kommune,9560,Region Nordjylland
2019-01-31,Hals Skole,6,4,5,1,2,,12,0,4,22,2,0,0,1,12,58,71,Aalborg Kommune,9370,Region Nordjylland
2019-01-31,Halsnæs Lilleskole,3,0,8,0,4,,0,3,0,0,10,2,2,0,4,30,36,Halsnæs Kommune,3390,Region Hovedstaden
2019-01-31,Halstedhus Efterskole,8,2,0,0,6,,1,2,3,4,0,1,3,0,3,27,33,Lolland Kommune,4900,Region Sjælland
2019-01-31,Hammer Frie Privatskole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4700,Region Sjælland
2019-01-31,Hammershøj Skole,8,9,1,0,0,,1,0,1,3,0,0,1,0,5,23,29,Viborg Kommune,8830,Region Midtjylland
2019-01-31,Hammerum Skole,13,6,10,0,1,,9,0,2,21,0,0,0,0,0,62,62,Herning Kommune,7400,Region Midtjylland
2019-01-31,Hanebjerg Skole,27,7,10,1,2,,10,0,2,17,7,4,4,0,14,87,105,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Hans Rømer Skolen,15,5,4,3,3,,1,1,16,11,1,9,1,4,6,69,80,Bornholms Regionskommune,3720,Region Hovedstaden
2019-01-31,Hanstholm Friskole,0,0,1,0,0,,10,0,0,0,0,0,0,0,7,11,18,Thisted Kommune,7730,Region Nordjylland
2019-01-31,Hanstholm Skole,2,13,0,0,3,,1,0,3,6,0,4,2,0,6,32,40,Thisted Kommune,7730,Region Nordjylland
2019-01-31,Harboøre Skole og Børnecenter,4,1,1,1,0,,14,1,7,11,0,0,0,0,0,40,40,Lemvig Kommune,7673,Region Midtjylland
2019-01-31,Hareskov Skole,19,20,35,3,1,,7,0,2,6,3,1,3,0,28,97,128,Furesø Kommune,3500,Region Hovedstaden
2019-01-31,Hårup Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Aarhus Kommune,8530,Region Midtjylland
2019-01-31,Haslev Privatskole,19,4,1,0,0,,50,0,2,2,0,1,2,1,8,79,90,Faxe Kommune,4690,Region Sjælland
2019-01-31,Hastrupskolen,9,1,5,0,33,,11,0,3,7,0,0,1,1,0,69,71,Køge Kommune,4600,Region Sjælland
2019-01-31,Havdrup Skole,20,4,35,4,1,,16,1,2,11,0,1,0,1,0,95,96,Solrød Kommune,4622,Region Sjælland
2019-01-31,Havrehedskolen,27,6,26,1,3,,8,2,18,19,4,2,2,0,11,116,129,Nordfyns Kommune,5462,Region Syddanmark
2019-01-31,Hedegaard Friskole,1,3,3,0,0,,0,0,5,6,0,0,0,0,2,18,20,Vejle Kommune,7323,Region Syddanmark
2019-01-31,Hedegårdsskolen,8,6,3,1,10,,2,1,8,10,15,1,0,0,10,65,75,Ballerup Kommune,2750,Region Hovedstaden
2019-01-31,Hedegårdsskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Brønderslev Kommune,9700,Region Nordjylland
2019-01-31,Hedehusene Skole,14,14,14,0,1,,3,0,5,7,5,0,3,4,6,63,76,Høje-Taastrup Kommune,2640,Region Hovedstaden
2019-01-31,Hedelyskolen,42,12,27,5,2,,17,1,7,18,5,13,3,4,27,149,183,Greve Kommune,2670,Region Sjælland
2019-01-31,Hedensted Skole,19,7,62,1,0,,5,0,10,26,1,0,3,0,17,131,151,Hedensted Kommune,8722,Region Midtjylland
2019-01-31,Heibergskolen,21,24,6,1,4,,1,2,0,4,9,12,1,0,29,84,114,Københavns Kommune,2100,Region Hovedstaden
2019-01-31,Heldagsskolen Bråby,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Faxe Kommune,4690,Region Sjælland
2019-01-31,Hellerup Skole,24,20,13,3,4,,25,0,2,10,13,1,6,0,19,115,140,Gentofte Kommune,2900,Region Hovedstaden
2019-01-31,Helms Skole,8,5,0,2,0,,3,0,4,9,1,1,1,0,5,33,39,Slagelse Kommune,4220,Region Sjælland
2019-01-31,Helsinge Realskole,38,20,16,2,5,,19,5,35,25,0,2,0,0,0,167,167,Gribskov Kommune,3200,Region Hovedstaden
2019-01-31,Helsingør Kommunale Ungdomsskole,7,0,0,0,4,,1,0,1,1,0,0,5,0,6,14,25,Helsingør Kommune,3000,Region Hovedstaden
2019-01-31,Helsingør Lille Skole,4,4,0,0,0,,3,0,3,1,0,5,0,0,2,20,22,Helsingør Kommune,3000,Region Hovedstaden
2019-01-31,Henriette Hørlucks Skole,19,11,5,3,0,,1,5,7,21,3,4,4,0,9,79,92,Odense Kommune,5000,Region Syddanmark
2019-01-31,Herfølge Friskole,4,2,3,0,2,,1,0,4,12,1,1,1,0,1,30,32,Køge Kommune,4681,Region Sjælland
2019-01-31,Herlufsholm Skole og Gods,7,35,10,1,2,,47,0,7,28,1,1,0,3,16,139,158,Næstved Kommune,4700,Region Sjælland
2019-01-31,Herning Friskole,5,0,4,0,0,,4,0,2,14,2,0,0,0,7,31,38,Herning Kommune,7400,Region Midtjylland
2019-01-31,Herningsholmskolen,29,24,9,2,0,,2,0,4,12,3,1,0,0,21,86,107,Herning Kommune,7400,Region Midtjylland
2019-01-31,Herningvej Skole,9,6,3,0,2,,0,0,0,13,1,15,0,7,3,49,59,Aalborg Kommune,9220,Region Nordjylland
2019-01-31,Herskindskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Skanderborg Kommune,8464,Region Midtjylland
2019-01-31,Herstedlund Skole,50,0,12,0,7,,4,0,1,0,1,0,3,1,16,75,95,Albertslund Kommune,2620,Region Hovedstaden
2019-01-31,Herstedvester Skole,42,3,5,0,4,,8,0,0,1,4,10,3,5,15,77,100,Albertslund Kommune,2620,Region Hovedstaden
2019-01-31,Herstedøster Skole,49,7,7,2,4,,2,7,15,12,7,5,12,0,35,117,164,Albertslund Kommune,2620,Region Hovedstaden
2019-01-31,Hestlund Efterskole,4,31,4,0,2,,3,4,6,10,0,1,1,0,13,65,79,Ikast-Brande Kommune,7441,Region Midtjylland
2019-01-31,Hillerød Lilleskole,2,10,0,0,10,,4,0,0,2,2,6,0,0,0,36,36,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Hillerød Privatskole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Hillerød Vest Skolen,31,14,11,1,7,,7,0,13,22,10,12,3,15,38,128,184,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Hillerødsholmskolen,24,13,11,3,2,,7,0,4,20,9,11,4,2,31,104,141,Hillerød Kommune,3400,Region Hovedstaden
2019-01-31,Himmelev Skole,10,17,42,3,2,,37,2,4,34,5,2,1,1,11,158,171,Roskilde Kommune,4000,Region Sjælland
2019-01-31,Hindholm Privatskole,9,3,2,0,0,,3,0,8,8,0,1,5,0,9,34,48,Næstved Kommune,4250,Region Sjælland
2019-01-31,Hindsholms børn & unge,2,13,4,0,4,,4,0,4,15,0,2,2,1,10,48,61,Kerteminde Kommune,5380,Region Syddanmark
2019-01-31,Hirtshals undervisningssted,27,5,14,1,12,,4,1,27,1,5,1,8,0,29,98,135,Hjørring Kommune,9850,Region Nordjylland
2019-01-31,Hjallerup Skole,18,5,6,1,1,,3,0,24,15,0,7,3,5,62,80,150,Brønderslev Kommune,9320,Region Nordjylland
2019-01-31,Hjalleseskolen,16,7,2,1,16,,3,0,2,11,3,1,0,1,17,62,80,Odense Kommune,5260,Region Syddanmark
2019-01-31,Hjerting Skole Aura,37,17,1,0,0,,12,0,5,37,0,4,0,1,29,113,143,Esbjerg Kommune,6710,Region Syddanmark
2019-01-31,Hjordkær Skole,11,4,26,0,0,,8,0,3,4,3,0,1,0,5,59,65,Aabenraa Kommune,6230,Region Syddanmark
2019-01-31,Hjørring Nordvestskole,23,1,19,10,2,,12,3,6,22,2,4,5,0,16,104,125,Hjørring Kommune,9800,Region Nordjylland
2019-01-31,Hjørring Private Realskole,21,33,132,1,2,,15,2,8,46,3,1,0,2,36,264,302,Hjørring Kommune,9800,Region Nordjylland
2019-01-31,Hjørring Skolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hjørring Kommune,9800,Region Nordjylland
2019-01-31,Hobro Søndre Skole og MF10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Mariagerfjord Kommune,9500,Region Nordjylland
"2019-01-31,""Holbæk By Skole, afdeling Absalon"",23,23,2,0,1,,18,0,1,7,1,1,6,4,3,77,90,Holbæk Kommune,4300,Region Sjælland"
"2019-01-31,""Holbæk By Skole, afdeling Bjergmark"",42,8,17,2,5,,12,7,13,13,10,17,3,5,37,146,191,Holbæk Kommune,4300,Region Sjælland"
2019-01-31,Holbæk Lilleskole,18,8,4,2,14,,5,0,3,3,6,22,3,3,44,85,135,Holbæk Kommune,4300,Region Sjælland
2019-01-31,Holbæk Private Realskole,6,7,7,0,1,,1,0,3,15,0,1,0,0,3,41,44,Holbæk Kommune,4300,Region Sjælland
2019-01-31,Holbæk Ungdomscenter,30,10,4,2,6,,16,0,29,13,9,9,12,1,59,128,200,Holbæk Kommune,4300,Region Sjælland
2019-01-31,Holmeagerskolen,8,2,0,0,2,,21,0,2,16,10,2,3,0,9,63,75,Greve Kommune,2670,Region Sjælland
2019-01-31,Holmebækskolen,4,6,3,3,13,,10,1,1,21,1,2,1,0,1,65,67,Køge Kommune,4681,Region Sjælland
2019-01-31,Holmegaardskolen,15,2,15,0,6,,0,0,3,21,2,1,2,0,5,65,72,Næstved Kommune,4684,Region Sjælland
"2019-01-31,""Holmegaardskolen, afd. Fensmark"",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4684,Region Sjælland"
2019-01-31,Holmegårdsskolen,25,11,9,0,3,,3,1,2,24,7,1,0,2,12,86,100,Hvidovre Kommune,2650,Region Hovedstaden
2019-01-31,Holstebro Friskole,10,5,7,0,1,,1,0,5,3,3,2,0,0,8,37,45,Holstebro Kommune,7500,Region Midtjylland
2019-01-31,Hornbæk Skole,20,18,16,3,0,,11,1,2,3,15,1,2,3,5,90,100,Helsingør Kommune,3100,Region Hovedstaden
2019-01-31,Hornbæk Skole,12,3,21,1,0,,8,0,11,12,0,8,1,0,44,76,121,Randers Kommune,8920,Region Midtjylland
2019-01-31,Hornslet Skole,29,3,8,0,9,,3,1,14,11,21,17,0,5,12,116,133,Syddjurs Kommune,8543,Region Midtjylland
2019-01-31,Hornum Skole,2,1,5,0,14,,0,1,3,6,2,0,1,0,2,34,37,Vesthimmerlands Kommune,9600,Region Nordjylland
2019-01-31,Horsens Byskole,32,11,8,1,8,,17,1,9,11,5,3,1,6,17,106,130,Horsens Kommune,8700,Region Midtjylland
"2019-01-31,""Horsens Byskole, folkeskoleafdeling"",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Horsens Kommune,8700,Region Midtjylland"
2019-01-31,Horslunde Realskole,18,2,1,0,0,,0,0,3,10,1,0,1,0,0,35,36,Lolland Kommune,4913,Region Sjælland
2019-01-31,Hotherskolen,14,6,26,0,2,,0,1,7,13,1,1,9,1,10,71,91,Stevns Kommune,4652,Region Sjælland
2019-01-31,Hovedgård Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Horsens Kommune,8732,Region Midtjylland
"2019-01-31,""Hovedgård Skole, folkeskoleafdeling"",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Horsens Kommune,8732,Region Midtjylland"
"2019-01-31,""Hovedgård Skole, specialskoleafdeling"",3,0,0,2,0,,5,1,2,2,1,0,1,0,5,16,22,Horsens Kommune,8732,Region Midtjylland"
"2019-01-31,""Hovedstadens Privatskole, Filipskolen"",9,1,1,0,1,,2,0,0,5,0,0,0,0,2,19,21,Københavns Kommune,2300,Region Hovedstaden"
2019-01-31,Humlebæk Lille Skole,6,3,2,0,3,,0,0,0,0,5,9,1,0,1,28,30,Fredensborg Kommune,3050,Region Hovedstaden
2019-01-31,Humlebæk Skole,33,15,8,0,2,,3,2,1,23,10,10,4,2,10,107,123,Fredensborg Kommune,3050,Region Hovedstaden
2019-01-31,Humlehøj-Skolen,20,6,2,1,2,,4,1,2,6,3,3,0,2,21,50,73,Sønderborg Kommune,6400,Region Syddanmark
2019-01-31,Hummeltofteskolen,24,31,31,1,30,,4,1,4,22,1,2,6,4,12,151,173,Lyngby-Taarbæk Kommune,2830,Region Hovedstaden
2019-01-31,Hundested Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Halsnæs Kommune,3390,Region Hovedstaden
2019-01-31,Hurup Skole,15,3,23,2,1,,7,5,38,34,0,0,1,2,8,128,139,Thisted Kommune,7760,Region Nordjylland
2019-01-31,Husby Efterskole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Holstebro Kommune,6990,Region Midtjylland
2019-01-31,Husum Skole,32,2,6,0,1,,2,1,2,6,11,7,4,4,12,70,90,Københavns Kommune,2700,Region Hovedstaden
2019-01-31,Hvalsø Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Lejre Kommune,4330,Region Sjælland
2019-01-31,Hvidebækskolen,4,2,3,4,1,,0,0,7,2,0,1,1,0,0,24,25,Kalundborg Kommune,4490,Region Sjælland
2019-01-31,Hvidovre Privatskole,13,10,18,0,3,,6,1,6,3,4,5,2,0,16,69,87,Hvidovre Kommune,2650,Region Hovedstaden
2019-01-31,Hvilsom Friskole,1,1,0,0,1,,1,0,4,9,0,1,0,0,0,18,18,Mariagerfjord Kommune,9500,Region Nordjylland
2019-01-31,Hvinningdalskolen,32,20,10,0,5,,21,2,5,15,3,6,3,1,15,119,138,Silkeborg Kommune,8600,Region Midtjylland
2019-01-31,Hyldgårdsskolen,6,10,40,0,2,,2,0,20,21,0,1,2,0,26,102,130,Ikast-Brande Kommune,7430,Region Midtjylland
2019-01-31,Hyllehøjskolen,11,2,1,0,0,,18,0,2,20,2,1,2,0,0,57,59,Middelfart Kommune,5500,Region Syddanmark
2019-01-31,Hældagerskolen,26,18,7,0,1,,13,2,8,29,1,6,1,1,17,111,130,Vejle Kommune,7120,Region Syddanmark
2019-01-31,Hærvejsskolen,25,6,24,1,3,,6,0,10,9,1,1,2,3,17,86,108,Aabenraa Kommune,6230,Region Syddanmark
2019-01-31,Højbjerg Privatskole,14,0,0,1,0,,0,0,3,0,7,0,0,1,4,25,30,Aarhus Kommune,8270,Region Midtjylland
2019-01-31,Højdevangens Skole,23,20,64,2,7,,11,0,1,5,4,5,6,1,26,142,175,Københavns Kommune,2300,Region Hovedstaden
2019-01-31,Høje Taastrup Privatskole,2,6,21,0,1,,4,0,0,0,0,1,1,0,0,35,36,Høje-Taastrup Kommune,2630,Region Hovedstaden
2019-01-31,Højelse Skole,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Køge Kommune,4623,Region Sjælland
2019-01-31,Højene undervisningssted,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hjørring Kommune,9800,Region Nordjylland
2019-01-31,Højmarkskolen,21,9,5,1,1,,7,5,23,11,6,12,1,4,10,101,116,Vejen Kommune,6670,Region Syddanmark
2019-01-31,Højmeskolen,16,7,27,3,3,,6,2,2,34,0,2,4,1,19,102,126,Odense Kommune,5250,Region Syddanmark
2019-01-31,Højslev Skole,31,14,26,5,4,,3,2,17,26,0,2,0,1,11,130,142,Skive Kommune,7840,Region Midtjylland
"2019-01-31,""Højvangskolen, folkeskoleafdeling"",38,4,5,10,10,,8,0,8,20,4,3,4,2,21,110,137,Horsens Kommune,8700,Region Midtjylland"
2019-01-31,Høng Privatskole,6,3,14,0,1,,6,0,4,6,0,0,0,0,5,40,45,Kalundborg Kommune,4270,Region Sjælland
2019-01-31,Høng Skole,1,8,33,0,4,,13,0,5,14,2,1,2,0,24,81,107,Kalundborg Kommune,4270,Region Sjælland
2019-01-31,Hørup Centralskole,29,10,2,7,3,,22,1,8,21,0,0,0,4,0,103,107,Sønderborg Kommune,6470,Region Syddanmark
"2019-01-31,""IBC, 10. klasse"",2,4,2,1,1,,12,0,4,5,1,0,3,0,0,32,35,Kolding Kommune,6000,Region Syddanmark"
2019-01-31,Ida Holsts Skole,10,3,15,1,0,,9,0,2,20,0,0,0,0,1,60,61,Svendborg Kommune,5700,Region Syddanmark
2019-01-31,Ikast Nordre Skole,15,7,12,1,1,,3,1,9,51,2,0,1,0,14,102,117,Ikast-Brande Kommune,7430,Region Midtjylland
2019-01-31,Ikast-Brande Ungdomscenter,5,1,3,0,0,,0,4,3,6,0,0,0,0,3,22,25,Ikast-Brande Kommune,7430,Region Midtjylland
2019-01-31,Institut Sankt Joseph,12,43,6,5,17,,13,0,0,5,1,2,3,0,26,104,133,Københavns Kommune,2100,Region Hovedstaden
2019-01-31,Ishøj Skole,6,5,4,0,3,,4,0,3,9,3,0,3,0,9,37,49,Ishøj Kommune,2635,Region Hovedstaden
2019-01-31,Islev Skole,13,4,29,0,12,,14,2,1,7,5,5,3,2,0,92,97,Rødovre Kommune,2610,Region Hovedstaden
2019-01-31,Jakobskolen,6,0,0,0,6,,3,1,4,2,0,2,4,0,3,24,31,Frederiksberg Kommune,1961,Region Hovedstaden
2019-01-31,Jels Skole,5,3,2,1,1,,3,2,2,0,0,0,0,0,0,19,19,Vejen Kommune,6630,Region Syddanmark
2019-01-31,Jinnah International School,0,0,0,0,1,,0,0,0,0,1,14,0,0,0,16,16,Københavns Kommune,2720,Region Hovedstaden
2019-01-31,Juelsminde Skole,12,2,6,0,1,,20,0,7,22,7,0,0,0,0,77,77,Hedensted Kommune,7130,Region Midtjylland
2019-01-31,Jægerspris Skole,3,0,0,1,1,,0,0,2,0,4,1,7,0,3,12,22,Frederikssund Kommune,3630,Region Hovedstaden
2019-01-31,Kalundborg Friskole,10,0,0,0,0,,14,0,4,7,1,0,2,0,4,36,42,Kalundborg Kommune,4400,Region Sjælland
2019-01-31,Karensmindeskolen,29,10,20,0,1,,16,3,10,19,2,4,0,3,12,114,129,Rebild Kommune,9530,Region Nordjylland
2019-01-31,Karlslunde Skole,3,1,2,2,3,,30,0,14,14,3,1,4,3,14,73,94,Greve Kommune,2690,Region Sjælland
2019-01-31,Karup Skole,16,4,6,0,0,,4,2,11,4,0,4,3,0,17,51,71,Viborg Kommune,7470,Region Midtjylland
2019-01-31,Kasperskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Ballerup Kommune,2750,Region Hovedstaden
2019-01-31,Kastrupgårdsskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Tårnby Kommune,2770,Region Hovedstaden
2019-01-31,Katrinedals Skole,8,22,6,0,20,,5,0,1,2,14,3,0,0,0,81,81,Københavns Kommune,2720,Region Hovedstaden
2019-01-31,Katrinedalskolen,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Holbæk Kommune,4300,Region Sjælland
"2019-01-31,""Katrinedalskolen, afdeling Svinninge"",25,2,9,2,1,,3,1,35,2,5,2,4,2,24,87,117,Holbæk Kommune,4520,Region Sjælland"
"2019-01-31,""Katrinedalskolen, afdeling Tuse"",38,2,28,1,10,,9,1,7,8,4,1,5,0,23,109,137,Holbæk Kommune,4300,Region Sjælland"
2019-01-31,Kerteminde Byskole,5,12,22,5,15,,4,2,1,14,10,2,4,1,13,92,110,Kerteminde Kommune,5300,Region Syddanmark
2019-01-31,Kerteminde Efterskole,10,17,3,1,5,,3,0,8,21,22,3,6,1,8,93,108,Kerteminde Kommune,5300,Region Syddanmark
2019-01-31,Kibæk Skole,0,9,0,0,0,,2,2,15,19,2,0,3,2,14,49,68,Herning Kommune,6933,Region Midtjylland
